order_id,order_date,warehouse,customer_city,carrier,product_category,distance_km,weight_kg,shipping_cost_eur,sla_days,promised_delivery,actual_delivery,actual_days,status,delay_days,delay_reason,month,week,day_of_week
AMZ-01567,2024-02-21,Frankfurt-WAR,Nuremberg,FedEx,Networking Equipment,187.3,38.6,36.05,2,2024-02-23,2024-02-25,4,Late,2,Address Issue,February,8,Wednesday
AMZ-01568,2024-02-21,Frankfurt-WAR,Mannheim,DHL,Networking Equipment,70.6,6.3,8.03,1,2024-02-22,2024-02-22,1,On-Time,0,None,February,8,Wednesday
AMZ-01569,2024-02-21,Hamburg-WAR,Dresden,UPS,Hardware,376.7,26.1,38.95,2,2024-02-23,2024-02-23,2,On-Time,0,None,February,8,Wednesday
AMZ-01570,2024-02-21,Munich-WAR,Munich,UPS,Cables & Accessories,0.0,37.6,18.21,1,2024-02-22,2024-02-22,1,On-Time,0,None,February,8,Wednesday
AMZ-01571,2024-02-21,Frankfurt-WAR,Dresden,Hermes,Spare Parts,372.2,44.8,49.76,2,2024-02-23,2024-02-24,3,Late,1,Warehouse Delay,February,8,Wednesday
AMZ-01572,2024-02-21,Hamburg-WAR,Leipzig,DPD,Hardware,293.5,10.7,27.12,2,2024-02-23,2024-02-23,2,On-Time,0,None,February,8,Wednesday
AMZ-01573,2024-02-21,Hamburg-WAR,Frankfurt,DHL,Electronics,393.1,34.0,50.03,2,2024-02-23,2024-02-23,2,On-Time,0,None,February,8,Wednesday
AMZ-01574,2024-02-21,Frankfurt-WAR,Hannover,FedEx,Hardware,261.7,24.9,36.63,2,2024-02-23,2024-02-25,4,Late,2,Warehouse Delay,February,8,Wednesday
AMZ-01575,2024-02-21,Hamburg-WAR,Bielefeld,Hermes,Networking Equipment,196.8,11.5,21.82,2,2024-02-23,2024-02-22,1,On-Time,0,None,February,8,Wednesday
AMZ-01576,2024-02-21,Frankfurt-WAR,Bonn,DHL,Storage Devices,131.5,17.7,20.76,2,2024-02-23,2024-02-22,1,On-Time,0,None,February,8,Wednesday
AMZ-01577,2024-02-22,Cologne-WAR,Bochum,Hermes,Cables & Accessories,62.7,0.9,5.66,1,2024-02-23,2024-02-23,1,On-Time,0,None,February,8,Thursday
AMZ-01578,2024-02-22,Munich-WAR,Hannover,FedEx,Hardware,488.4,9.8,41.88,3,2024-02-25,2024-02-25,3,On-Time,0,None,February,8,Thursday
AMZ-01579,2024-02-22,Munich-WAR,Stuttgart,UPS,Networking Equipment,190.7,10.9,21.54,2,2024-02-24,2024-02-23,1,On-Time,0,None,February,8,Thursday
AMZ-01580,2024-02-22,Munich-WAR,Bochum,DPD,Storage Devices,485.4,7.0,42.98,3,2024-02-25,2024-02-25,3,On-Time,0,None,February,8,Thursday
AMZ-01581,2024-02-22,Munich-WAR,Leipzig,FedEx,Networking Equipment,360.3,42.9,47.22,2,2024-02-24,2024-02-24,2,On-Time,0,None,February,8,Thursday
AMZ-01582,2024-02-22,Frankfurt-WAR,Berlin,DPD,Networking Equipment,423.4,25.2,51.08,3,2024-02-25,2024-02-25,3,On-Time,0,None,February,8,Thursday
AMZ-01583,2024-02-22,Frankfurt-WAR,Bremen,Hermes,Storage Devices,330.4,43.0,43.59,2,2024-02-24,2024-02-24,2,On-Time,0,None,February,8,Thursday
AMZ-01584,2024-02-22,Berlin-WAR,Dusseldorf,Hermes,Networking Equipment,476.4,42.0,54.34,3,2024-02-25,2024-02-25,3,On-Time,0,None,February,8,Thursday
AMZ-01585,2024-02-22,Munich-WAR,Hannover,FedEx,Storage Devices,488.4,46.6,59.35,3,2024-02-25,2024-02-25,3,On-Time,0,None,February,8,Thursday
AMZ-01586,2024-02-23,Cologne-WAR,Dusseldorf,FedEx,Storage Devices,34.6,32.7,19.27,1,2024-02-24,2024-02-26,3,Late,2,Wrong Routing,February,8,Friday
AMZ-01587,2024-02-23,Munich-WAR,Bielefeld,UPS,Cables & Accessories,483.1,22.6,45.74,3,2024-02-26,2024-02-25,2,On-Time,0,None,February,8,Friday
AMZ-01588,2024-02-23,Hamburg-WAR,Stuttgart,Hermes,Networking Equipment,533.5,31.7,59.37,3,2024-02-26,2024-02-27,4,Late,1,Carrier Delay,February,8,Friday
AMZ-01589,2024-02-23,Hamburg-WAR,Dresden,DPD,Hardware,376.7,16.2,36.64,2,2024-02-25,2024-02-24,1,On-Time,0,None,February,8,Friday
AMZ-01590,2024-02-23,Munich-WAR,Bochum,Hermes,Cables & Accessories,485.4,29.6,58.63,3,2024-02-26,2024-02-26,3,On-Time,0,None,February,8,Friday
AMZ-01591,2024-02-23,Berlin-WAR,Cologne,DPD,Cables & Accessories,476.8,13.0,46.83,3,2024-02-26,2024-02-26,3,On-Time,0,None,February,8,Friday
AMZ-01592,2024-02-23,Hamburg-WAR,Nuremberg,DHL,Electronics,462.0,3.7,41.75,3,2024-02-26,2024-02-26,3,On-Time,0,None,February,8,Friday
AMZ-01593,2024-02-23,Frankfurt-WAR,Bielefeld,DHL,Electronics,212.6,13.5,22.12,2,2024-02-25,2024-02-24,1,On-Time,0,None,February,8,Friday
AMZ-01594,2024-02-23,Munich-WAR,Leipzig,DPD,Cables & Accessories,360.3,14.6,37.04,2,2024-02-25,2024-02-25,2,On-Time,0,None,February,8,Friday
AMZ-01595,2024-02-23,Berlin-WAR,Hamburg,Hermes,Hardware,254.5,43.3,41.74,2,2024-02-25,2024-02-27,4,Late,2,Traffic Congestion,February,8,Friday
AMZ-01596,2024-02-23,Frankfurt-WAR,Cologne,FedEx,Spare Parts,152.6,29.7,26.83,2,2024-02-25,2024-02-24,1,On-Time,0,None,February,8,Friday
AMZ-01597,2024-02-23,Cologne-WAR,Bonn,Hermes,Hardware,25.3,24.3,13.4,1,2024-02-24,2024-02-24,1,On-Time,0,None,February,8,Friday
AMZ-01598,2024-02-23,Munich-WAR,Duisburg,Hermes,Spare Parts,503.4,15.5,43.22,3,2024-02-26,2024-02-26,3,On-Time,0,None,February,8,Friday
AMZ-01599,2024-02-24,Munich-WAR,Wuppertal,FedEx,Electronics,469.7,34.5,54.74,3,2024-02-27,2024-02-27,3,On-Time,0,None,February,8,Saturday
AMZ-01600,2024-02-24,Berlin-WAR,Duisburg,Hermes,Storage Devices,470.5,11.9,39.29,3,2024-02-27,2024-02-26,2,On-Time,0,None,February,8,Saturday
AMZ-01601,2024-02-24,Cologne-WAR,Duisburg,UPS,Spare Parts,56.2,8.6,9.22,1,2024-02-25,2024-02-25,1,On-Time,0,None,February,8,Saturday
AMZ-01602,2024-02-24,Hamburg-WAR,Dortmund,DHL,Networking Equipment,284.1,31.5,38.61,2,2024-02-26,2024-02-26,2,On-Time,0,None,February,8,Saturday
AMZ-01603,2024-02-24,Munich-WAR,Bonn,Hermes,Networking Equipment,433.3,9.8,36.15,3,2024-02-27,2024-02-27,3,On-Time,0,None,February,8,Saturday
AMZ-01604,2024-02-25,Cologne-WAR,Bochum,Hermes,Cables & Accessories,62.7,31.3,19.38,1,2024-02-26,2024-02-26,1,On-Time,0,None,February,8,Sunday
AMZ-01605,2024-02-25,Cologne-WAR,Berlin,DPD,Electronics,476.8,14.5,41.99,3,2024-02-28,2024-02-28,3,On-Time,0,None,February,8,Sunday
AMZ-01606,2024-02-25,Hamburg-WAR,Munich,DPD,Electronics,611.7,24.9,59.44,3,2024-02-28,2024-02-27,2,On-Time,0,None,February,8,Sunday
AMZ-01607,2024-02-25,Munich-WAR,Bochum,DHL,Hardware,485.4,4.5,43.14,3,2024-02-28,2024-02-28,3,On-Time,0,None,February,8,Sunday
AMZ-01608,2024-02-25,Frankfurt-WAR,Munich,FedEx,Networking Equipment,304.1,9.5,31.38,2,2024-02-27,2024-02-26,1,On-Time,0,None,February,8,Sunday
AMZ-01609,2024-02-25,Berlin-WAR,Frankfurt,DPD,Networking Equipment,423.4,38.7,52.62,3,2024-02-28,2024-02-28,3,On-Time,0,None,February,8,Sunday
AMZ-01610,2024-02-26,Frankfurt-WAR,Frankfurt,FedEx,Cables & Accessories,0.0,49.1,24.42,1,2024-02-27,2024-02-27,1,On-Time,0,None,February,9,Monday
AMZ-01611,2024-02-26,Munich-WAR,Stuttgart,DHL,Cables & Accessories,190.7,46.9,38.87,2,2024-02-28,2024-02-28,2,On-Time,0,None,February,9,Monday
AMZ-01612,2024-02-26,Hamburg-WAR,Hannover,DHL,Cables & Accessories,132.5,11.3,14.99,2,2024-02-28,2024-02-28,2,On-Time,0,None,February,9,Monday
AMZ-01613,2024-02-26,Berlin-WAR,Stuttgart,Hermes,Storage Devices,511.1,6.4,46.64,3,2024-02-29,2024-02-29,3,On-Time,0,None,February,9,Monday
AMZ-01614,2024-02-26,Cologne-WAR,Wuppertal,FedEx,Spare Parts,40.1,18.9,11.62,1,2024-02-27,2024-02-27,1,On-Time,0,None,February,9,Monday
AMZ-01615,2024-02-26,Cologne-WAR,Dresden,DHL,Electronics,474.5,18.1,43.76,3,2024-02-29,2024-02-29,3,On-Time,0,None,February,9,Monday
AMZ-01616,2024-02-26,Hamburg-WAR,Wuppertal,DPD,Hardware,317.1,49.1,52.8,2,2024-02-28,2024-02-27,1,On-Time,0,None,February,9,Monday
AMZ-01617,2024-02-26,Hamburg-WAR,Berlin,UPS,Hardware,254.5,36.4,36.64,2,2024-02-28,2024-02-27,1,On-Time,0,None,February,9,Monday
AMZ-01618,2024-02-26,Cologne-WAR,Bremen,FedEx,Cables & Accessories,269.2,24.8,34.39,2,2024-02-28,2024-02-28,2,On-Time,0,None,February,9,Monday
AMZ-01619,2024-02-26,Frankfurt-WAR,Dortmund,FedEx,Storage Devices,177.4,8.4,18.5,2,2024-02-28,2024-02-28,2,On-Time,0,None,February,9,Monday
AMZ-01620,2024-02-26,Cologne-WAR,Hannover,UPS,Electronics,248.6,38.9,39.38,2,2024-02-28,2024-02-28,2,On-Time,0,None,February,9,Monday
AMZ-01621,2024-02-27,Munich-WAR,Augsburg,DPD,Hardware,56.5,36.2,23.33,1,2024-02-28,2024-02-28,1,On-Time,0,None,February,9,Tuesday
AMZ-01622,2024-02-27,Hamburg-WAR,Bielefeld,UPS,Storage Devices,196.8,8.1,18.93,2,2024-02-29,2024-02-29,2,On-Time,0,None,February,9,Tuesday
AMZ-01623,2024-02-27,Berlin-WAR,Frankfurt,FedEx,Cables & Accessories,423.4,3.8,38.17,3,2024-03-01,2024-03-01,3,On-Time,0,None,February,9,Tuesday
AMZ-01624,2024-02-27,Hamburg-WAR,Frankfurt,UPS,Spare Parts,393.1,5.4,34.63,2,2024-02-29,2024-02-28,1,On-Time,0,None,February,9,Tuesday
AMZ-01625,2024-02-27,Cologne-WAR,Augsburg,FedEx,Hardware,402.5,2.9,31.77,3,2024-03-01,2024-03-01,3,On-Time,0,None,February,9,Tuesday
AMZ-01626,2024-02-27,Hamburg-WAR,Wuppertal,DHL,Networking Equipment,317.1,40.2,41.48,2,2024-02-29,2024-02-28,1,On-Time,0,None,February,9,Tuesday
AMZ-01627,2024-02-27,Munich-WAR,Hamburg,FedEx,Hardware,611.7,26.7,65.2,3,2024-03-01,2024-03-01,3,On-Time,0,None,February,9,Tuesday
AMZ-01628,2024-02-27,Hamburg-WAR,Bielefeld,DHL,Electronics,196.8,36.4,34.16,2,2024-02-29,2024-02-29,2,On-Time,0,None,February,9,Tuesday
AMZ-01629,2024-02-27,Cologne-WAR,Stuttgart,FedEx,Cables & Accessories,288.1,28.1,38.92,2,2024-02-29,2024-02-29,2,On-Time,0,None,February,9,Tuesday
AMZ-01630,2024-02-27,Frankfurt-WAR,Duisburg,DHL,Spare Parts,199.4,39.7,36.16,2,2024-02-29,2024-02-29,2,On-Time,0,None,February,9,Tuesday
AMZ-01631,2024-02-27,Cologne-WAR,Augsburg,UPS,Hardware,402.5,45.2,55.35,3,2024-03-01,2024-03-03,5,Late,2,Warehouse Delay,February,9,Tuesday
AMZ-01632,2024-02-27,Frankfurt-WAR,Dresden,FedEx,Spare Parts,372.2,28.4,41.46,2,2024-02-29,2024-02-29,2,On-Time,0,None,February,9,Tuesday
AMZ-01633,2024-02-27,Munich-WAR,Bochum,UPS,Networking Equipment,485.4,0.5,35.45,3,2024-03-01,2024-03-01,3,On-Time,0,None,February,9,Tuesday
AMZ-01634,2024-02-27,Cologne-WAR,Cologne,Hermes,Electronics,0.0,15.4,7.27,1,2024-02-28,2024-02-29,2,Late,1,Address Issue,February,9,Tuesday
AMZ-01635,2024-02-27,Munich-WAR,Bonn,FedEx,Storage Devices,433.3,28.7,49.72,3,2024-03-01,2024-02-29,2,On-Time,0,None,February,9,Tuesday
AMZ-01636,2024-02-27,Munich-WAR,Cologne,DPD,Hardware,456.0,18.7,46.58,3,2024-03-01,2024-03-01,3,On-Time,0,None,February,9,Tuesday
AMZ-01637,2024-02-27,Berlin-WAR,Mannheim,UPS,Storage Devices,482.0,45.9,64.39,3,2024-03-01,2024-02-29,2,On-Time,0,None,February,9,Tuesday
AMZ-01638,2024-02-28,Frankfurt-WAR,Mannheim,DHL,Storage Devices,70.6,32.3,19.78,1,2024-02-29,2024-02-29,1,On-Time,0,None,February,9,Wednesday
AMZ-01639,2024-02-28,Berlin-WAR,Hamburg,Hermes,Hardware,254.5,44.0,41.81,2,2024-03-01,2024-03-02,3,Late,1,Weather Conditions,February,9,Wednesday
AMZ-01640,2024-02-28,Cologne-WAR,Berlin,UPS,Electronics,476.8,15.6,41.73,3,2024-03-02,2024-03-02,3,On-Time,0,None,February,9,Wednesday
AMZ-01641,2024-02-28,Munich-WAR,Bielefeld,DPD,Spare Parts,483.1,3.0,42.01,3,2024-03-02,2024-03-01,2,On-Time,0,None,February,9,Wednesday
AMZ-01642,2024-02-28,Cologne-WAR,Mannheim,FedEx,Electronics,193.7,11.5,20.36,2,2024-03-01,2024-03-01,2,On-Time,0,None,February,9,Wednesday
AMZ-01643,2024-02-28,Munich-WAR,Munich,UPS,Storage Devices,0.0,37.4,18.88,1,2024-02-29,2024-02-29,1,On-Time,0,None,February,9,Wednesday
AMZ-01644,2024-02-28,Cologne-WAR,Duisburg,DPD,Spare Parts,56.2,24.3,15.64,1,2024-02-29,2024-02-29,1,On-Time,0,None,February,9,Wednesday
AMZ-01645,2024-02-28,Cologne-WAR,Augsburg,FedEx,Spare Parts,402.5,12.5,36.65,3,2024-03-02,2024-03-02,3,On-Time,0,None,February,9,Wednesday
AMZ-01646,2024-02-28,Berlin-WAR,Duisburg,UPS,Hardware,470.5,17.7,44.82,3,2024-03-02,2024-03-02,3,On-Time,0,None,February,9,Wednesday
AMZ-01647,2024-02-28,Munich-WAR,Stuttgart,Hermes,Storage Devices,190.7,41.2,38.03,2,2024-03-01,2024-02-29,1,On-Time,0,None,February,9,Wednesday
AMZ-01648,2024-02-29,Hamburg-WAR,Dusseldorf,Hermes,Spare Parts,338.0,38.0,49.29,2,2024-03-02,2024-03-02,2,On-Time,0,None,February,9,Thursday
AMZ-01649,2024-02-29,Hamburg-WAR,Augsburg,DPD,Hardware,579.4,1.2,48.77,3,2024-03-03,2024-03-02,2,On-Time,0,None,February,9,Thursday
AMZ-01650,2024-02-29,Frankfurt-WAR,Berlin,Hermes,Spare Parts,423.4,37.1,49.4,3,2024-03-03,2024-03-03,3,On-Time,0,None,February,9,Thursday
AMZ-01651,2024-02-29,Cologne-WAR,Wuppertal,FedEx,Cables & Accessories,40.1,49.6,29.1,1,2024-03-01,2024-03-01,1,On-Time,0,None,February,9,Thursday
AMZ-01652,2024-02-29,Cologne-WAR,Bielefeld,DHL,Hardware,162.0,8.9,16.66,2,2024-03-02,2024-03-02,2,On-Time,0,None,February,9,Thursday
AMZ-01653,2024-02-29,Berlin-WAR,Bochum,DHL,Electronics,438.4,19.7,42.87,3,2024-03-03,2024-03-03,3,On-Time,0,None,February,9,Thursday
AMZ-01654,2024-02-29,Berlin-WAR,Berlin,Hermes,Cables & Accessories,0.0,19.6,10.74,1,2024-03-01,2024-03-01,1,On-Time,0,None,February,9,Thursday
AMZ-01655,2024-02-29,Munich-WAR,Wuppertal,FedEx,Storage Devices,469.7,4.9,37.62,3,2024-03-03,2024-03-06,6,Late,3,Address Issue,February,9,Thursday
AMZ-01656,2024-03-01,Berlin-WAR,Leipzig,FedEx,Hardware,149.0,17.0,19.99,2,2024-03-03,2024-03-03,2,On-Time,0,None,March,9,Friday
AMZ-01657,2024-03-01,Munich-WAR,Hannover,Hermes,Spare Parts,488.4,49.8,70.09,3,2024-03-04,2024-03-04,3,On-Time,0,None,March,9,Friday
AMZ-01658,2024-03-01,Munich-WAR,Nuremberg,DHL,Storage Devices,150.2,47.5,33.8,2,2024-03-03,2024-03-02,1,On-Time,0,None,March,9,Friday
AMZ-01659,2024-03-01,Hamburg-WAR,Munich,UPS,Storage Devices,611.7,48.0,74.57,3,2024-03-04,2024-03-04,3,On-Time,0,None,March,9,Friday
AMZ-01660,2024-03-01,Frankfurt-WAR,Leipzig,FedEx,Spare Parts,293.5,21.6,32.99,2,2024-03-03,2024-03-02,1,On-Time,0,None,March,9,Friday
AMZ-01661,2024-03-01,Cologne-WAR,Cologne,DPD,Cables & Accessories,0.0,7.4,3.73,1,2024-03-02,2024-03-02,1,On-Time,0,None,March,9,Friday
AMZ-01662,2024-03-01,Munich-WAR,Bielefeld,DPD,Networking Equipment,483.1,49.8,69.6,3,2024-03-04,2024-03-04,3,On-Time,0,None,March,9,Friday
AMZ-01663,2024-03-01,Munich-WAR,Munich,FedEx,Storage Devices,0.0,47.5,21.94,1,2024-03-02,2024-03-02,1,On-Time,0,None,March,9,Friday
AMZ-01664,2024-03-02,Munich-WAR,Duisburg,UPS,Hardware,503.4,22.4,55.93,3,2024-03-05,2024-03-07,5,Late,2,Weather Conditions,March,9,Saturday
AMZ-01665,2024-03-02,Hamburg-WAR,Frankfurt,DPD,Spare Parts,393.1,1.8,35.49,2,2024-03-04,2024-03-04,2,On-Time,0,None,March,9,Saturday
AMZ-01666,2024-03-02,Cologne-WAR,Leipzig,DPD,Cables & Accessories,380.0,1.8,28.66,2,2024-03-04,2024-03-04,2,On-Time,0,None,March,9,Saturday
AMZ-01667,2024-03-03,Munich-WAR,Stuttgart,UPS,Networking Equipment,190.7,24.0,25.43,2,2024-03-05,2024-03-04,1,On-Time,0,None,March,9,Sunday
AMZ-01668,2024-03-03,Berlin-WAR,Dortmund,UPS,Spare Parts,420.9,37.2,57.38,3,2024-03-06,2024-03-06,3,On-Time,0,None,March,9,Sunday
AMZ-01669,2024-03-03,Hamburg-WAR,Bochum,FedEx,Networking Equipment,297.2,34.5,44.04,2,2024-03-05,2024-03-07,4,Late,2,Warehouse Delay,March,9,Sunday
AMZ-01670,2024-03-03,Berlin-WAR,Augsburg,UPS,Cables & Accessories,494.2,16.0,48.59,3,2024-03-06,2024-03-06,3,On-Time,0,None,March,9,Sunday
AMZ-01671,2024-03-03,Cologne-WAR,Frankfurt,UPS,Networking Equipment,152.6,41.4,29.9,2,2024-03-05,2024-03-08,5,Late,3,Traffic Congestion,March,9,Sunday
AMZ-01672,2024-03-03,Frankfurt-WAR,Hamburg,FedEx,Networking Equipment,393.1,26.0,45.61,2,2024-03-05,2024-03-05,2,On-Time,0,None,March,9,Sunday
AMZ-01673,2024-03-04,Frankfurt-WAR,Bremen,Hermes,Networking Equipment,330.4,8.7,29.51,2,2024-03-06,2024-03-09,5,Late,3,Weather Conditions,March,10,Monday
AMZ-01674,2024-03-04,Frankfurt-WAR,Bochum,DHL,Cables & Accessories,183.7,25.3,25.59,2,2024-03-06,2024-03-06,2,On-Time,0,None,March,10,Monday
AMZ-01675,2024-03-04,Frankfurt-WAR,Duisburg,Hermes,Networking Equipment,199.4,1.7,16.65,2,2024-03-06,2024-03-07,3,Late,1,Warehouse Delay,March,10,Monday
AMZ-01676,2024-03-04,Berlin-WAR,Dortmund,Hermes,Cables & Accessories,420.9,32.6,52.09,3,2024-03-07,2024-03-07,3,On-Time,0,None,March,10,Monday
AMZ-01677,2024-03-04,Berlin-WAR,Frankfurt,UPS,Cables & Accessories,423.4,18.5,43.33,3,2024-03-07,2024-03-07,3,On-Time,0,None,March,10,Monday
AMZ-01678,2024-03-04,Frankfurt-WAR,Bonn,UPS,Electronics,131.5,38.5,32.22,2,2024-03-06,2024-03-06,2,On-Time,0,None,March,10,Monday
AMZ-01679,2024-03-04,Hamburg-WAR,Cologne,DPD,Cables & Accessories,356.4,3.0,28.86,2,2024-03-06,2024-03-05,1,On-Time,0,None,March,10,Monday
AMZ-01680,2024-03-04,Munich-WAR,Stuttgart,DHL,Spare Parts,190.7,48.0,35.36,2,2024-03-06,2024-03-06,2,On-Time,0,None,March,10,Monday
AMZ-01681,2024-03-04,Frankfurt-WAR,Wuppertal,UPS,Storage Devices,166.3,40.5,34.28,2,2024-03-06,2024-03-06,2,On-Time,0,None,March,10,Monday
AMZ-01682,2024-03-04,Cologne-WAR,Wuppertal,UPS,Networking Equipment,40.1,22.4,14.7,1,2024-03-05,2024-03-05,1,On-Time,0,None,March,10,Monday
AMZ-01683,2024-03-04,Cologne-WAR,Bonn,DPD,Electronics,25.3,9.6,6.22,1,2024-03-05,2024-03-05,1,On-Time,0,None,March,10,Monday
AMZ-01684,2024-03-04,Berlin-WAR,Mannheim,FedEx,Hardware,482.0,16.9,43.13,3,2024-03-07,2024-03-07,3,On-Time,0,None,March,10,Monday
AMZ-01685,2024-03-04,Hamburg-WAR,Bremen,FedEx,Cables & Accessories,95.3,34.7,25.45,1,2024-03-05,2024-03-05,1,On-Time,0,None,March,10,Monday
AMZ-01686,2024-03-04,Frankfurt-WAR,Mannheim,Hermes,Electronics,70.6,5.1,7.87,1,2024-03-05,2024-03-05,1,On-Time,0,None,March,10,Monday
AMZ-01687,2024-03-04,Berlin-WAR,Duisburg,FedEx,Electronics,470.5,15.0,41.84,3,2024-03-07,2024-03-07,3,On-Time,0,None,March,10,Monday
AMZ-01688,2024-03-05,Cologne-WAR,Duisburg,FedEx,Spare Parts,56.2,34.9,22.44,1,2024-03-06,2024-03-06,1,On-Time,0,None,March,10,Tuesday
AMZ-01689,2024-03-05,Frankfurt-WAR,Augsburg,Hermes,Networking Equipment,251.8,30.6,34.14,2,2024-03-07,2024-03-07,2,On-Time,0,None,March,10,Tuesday
AMZ-01690,2024-03-05,Hamburg-WAR,Augsburg,FedEx,Networking Equipment,579.4,26.2,61.02,3,2024-03-08,2024-03-08,3,On-Time,0,None,March,10,Tuesday
AMZ-01691,2024-03-05,Cologne-WAR,Leipzig,Hermes,Spare Parts,380.0,0.6,27.77,2,2024-03-07,2024-03-07,2,On-Time,0,None,March,10,Tuesday
AMZ-01692,2024-03-05,Hamburg-WAR,Augsburg,UPS,Networking Equipment,579.4,2.8,46.32,3,2024-03-08,2024-03-08,3,On-Time,0,None,March,10,Tuesday
AMZ-01693,2024-03-05,Berlin-WAR,Dusseldorf,Hermes,Hardware,476.4,39.6,55.68,3,2024-03-08,2024-03-08,3,On-Time,0,None,March,10,Tuesday
AMZ-01694,2024-03-05,Berlin-WAR,Frankfurt,Hermes,Hardware,423.4,20.1,44.53,3,2024-03-08,2024-03-09,4,Late,1,Weather Conditions,March,10,Tuesday
AMZ-01695,2024-03-05,Munich-WAR,Dresden,UPS,Networking Equipment,359.0,40.0,50.14,2,2024-03-07,2024-03-06,1,On-Time,0,None,March,10,Tuesday
AMZ-01696,2024-03-05,Cologne-WAR,Dresden,UPS,Networking Equipment,474.5,46.4,55.73,3,2024-03-08,2024-03-08,3,On-Time,0,None,March,10,Tuesday
AMZ-01697,2024-03-05,Cologne-WAR,Bonn,DHL,Spare Parts,25.3,29.1,16.02,1,2024-03-06,2024-03-06,1,On-Time,0,None,March,10,Tuesday
AMZ-01698,2024-03-05,Berlin-WAR,Cologne,Hermes,Electronics,476.8,17.3,45.63,3,2024-03-08,2024-03-08,3,On-Time,0,None,March,10,Tuesday
AMZ-01699,2024-03-05,Cologne-WAR,Augsburg,UPS,Spare Parts,402.5,30.0,50.64,3,2024-03-08,2024-03-08,3,On-Time,0,None,March,10,Tuesday
AMZ-01700,2024-03-05,Berlin-WAR,Dortmund,UPS,Electronics,420.9,25.1,43.8,3,2024-03-08,2024-03-08,3,On-Time,0,None,March,10,Tuesday
AMZ-01701,2024-03-06,Cologne-WAR,Bremen,DPD,Electronics,269.2,19.0,28.16,2,2024-03-08,2024-03-08,2,On-Time,0,None,March,10,Wednesday
AMZ-01702,2024-03-06,Frankfurt-WAR,Bielefeld,DHL,Networking Equipment,212.6,45.3,36.92,2,2024-03-08,2024-03-07,1,On-Time,0,None,March,10,Wednesday
AMZ-01703,2024-03-06,Cologne-WAR,Bremen,Hermes,Spare Parts,269.2,38.6,37.56,2,2024-03-08,2024-03-11,5,Late,3,Address Issue,March,10,Wednesday
AMZ-01704,2024-03-06,Hamburg-WAR,Dusseldorf,DHL,Networking Equipment,338.0,19.7,39.58,2,2024-03-08,2024-03-08,2,On-Time,0,None,March,10,Wednesday
AMZ-01705,2024-03-06,Berlin-WAR,Augsburg,DHL,Hardware,494.2,23.6,46.67,3,2024-03-09,2024-03-09,3,On-Time,0,None,March,10,Wednesday
AMZ-01706,2024-03-06,Berlin-WAR,Mannheim,Hermes,Cables & Accessories,482.0,44.7,58.73,3,2024-03-09,2024-03-09,3,On-Time,0,None,March,10,Wednesday
AMZ-01707,2024-03-06,Cologne-WAR,Dresden,UPS,Cables & Accessories,474.5,6.3,38.23,3,2024-03-09,2024-03-09,3,On-Time,0,None,March,10,Wednesday
AMZ-01708,2024-03-06,Cologne-WAR,Bonn,FedEx,Electronics,25.3,10.7,7.16,1,2024-03-07,2024-03-07,1,On-Time,0,None,March,10,Wednesday
AMZ-01709,2024-03-06,Munich-WAR,Mannheim,DPD,Spare Parts,272.7,4.0,24.36,2,2024-03-08,2024-03-07,1,On-Time,0,None,March,10,Wednesday
AMZ-01710,2024-03-06,Berlin-WAR,Cologne,DHL,Networking Equipment,476.8,45.2,55.29,3,2024-03-09,2024-03-09,3,On-Time,0,None,March,10,Wednesday
AMZ-01711,2024-03-06,Frankfurt-WAR,Nuremberg,DPD,Cables & Accessories,187.3,30.0,30.54,2,2024-03-08,2024-03-07,1,On-Time,0,None,March,10,Wednesday
AMZ-01712,2024-03-07,Munich-WAR,Bremen,Hermes,Spare Parts,583.2,35.8,66.76,3,2024-03-10,2024-03-09,2,On-Time,0,None,March,10,Thursday
AMZ-01713,2024-03-07,Cologne-WAR,Cologne,DHL,Cables & Accessories,0.0,23.7,11.74,1,2024-03-08,2024-03-08,1,On-Time,0,None,March,10,Thursday
AMZ-01714,2024-03-07,Frankfurt-WAR,Leipzig,DPD,Spare Parts,293.5,43.1,46.08,2,2024-03-09,2024-03-11,4,Late,2,Weather Conditions,March,10,Thursday
AMZ-01715,2024-03-07,Munich-WAR,Dresden,UPS,Networking Equipment,359.0,2.0,29.58,2,2024-03-09,2024-03-08,1,On-Time,0,None,March,10,Thursday
AMZ-01716,2024-03-07,Hamburg-WAR,Bremen,Hermes,Storage Devices,95.3,28.9,22.11,1,2024-03-08,2024-03-08,1,On-Time,0,None,March,10,Thursday
AMZ-01717,2024-03-07,Munich-WAR,Bonn,DHL,Hardware,433.3,26.9,47.16,3,2024-03-10,2024-03-10,3,On-Time,0,None,March,10,Thursday
AMZ-01718,2024-03-07,Cologne-WAR,Stuttgart,UPS,Networking Equipment,288.1,3.8,23.49,2,2024-03-09,2024-03-08,1,On-Time,0,None,March,10,Thursday
AMZ-01719,2024-03-07,Frankfurt-WAR,Mannheim,Hermes,Storage Devices,70.6,34.9,21.59,1,2024-03-08,2024-03-08,1,On-Time,0,None,March,10,Thursday
AMZ-01720,2024-03-07,Berlin-WAR,Mannheim,FedEx,Networking Equipment,482.0,16.6,43.09,3,2024-03-10,2024-03-10,3,On-Time,0,None,March,10,Thursday
